molecule_chembl_id,smiles,pref_name,mw,alogp,hbd,hba,tpsa,cns_mpo
CHEMBL2218861,CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,QUINAGOLIDE,395.57,2.14,2,4,72.88,4.0
CHEMBL2218878,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC.O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,TRIMETREXATE GLUCURONATE,369.43,2.74,3,8,117.54,3.5
CHEMBL2218894,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+],FLUVASTATIN SODIUM,411.47,4.63,3,4,82.69,3.5
CHEMBL2219411,Cl.Cl.N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,MOMELOTINIB DIHYDROCHLORIDE,414.47,2.98,2,7,103.17,3.5
CHEMBL2220442,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,FLUVASTATIN,411.47,4.63,3,4,82.69,3.5
CHEMBL2338329,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,ROXADUSTAT,352.35,2.86,3,5,108.75,4.0
CHEMBL2348780,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,VAMOROLONE,356.46,2.75,2,4,74.6,4.5
CHEMBL2356097,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)CCC(=O)O,METOPROLOL SUCCINATE,267.37,1.61,2,4,50.72,4.0
CHEMBL2358147,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,CARPHENAZINE MALEATE,425.6,3.88,1,6,47.02,3.5
CHEMBL2359966,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.O.O.O=S(=O)(O)O,QUININE SULFATE,324.42,3.17,1,4,45.59,4.0
CHEMBL2360079,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,ACETOPHENAZINE MALEATE,411.57,3.49,1,6,47.02,3.5
CHEMBL2361370,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.O=S(=O)(O)O,PENBUTOLOL SULFATE,291.44,3.47,2,3,41.49,4.0
CHEMBL2364608,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,DORAVIRINE,425.75,2.65,1,7,105.7,3.5
CHEMBL2364609,CN[C@]1(c2ccccc2Cl)CCCCC1=O.Cl,ESKETAMINE HYDROCHLORIDE,237.73,2.9,1,2,29.1,4.0
CHEMBL2364639,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2,VALBENAZINE,418.58,3.56,1,6,74.02,3.5
CHEMBL2368861,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5.Cl,BUPRENORPHINE HYDROCHLORIDE,467.65,4.41,2,5,62.16,3.5
CHEMBL2368924,CS(=O)(=O)O.O.O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,DOLASETRON MESYLATE,324.38,2.52,1,4,62.4,4.5
CHEMBL2368925,O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,DOLASETRON,324.38,2.52,1,4,62.4,4.5
CHEMBL2396661,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,ALPELISIB,441.48,3.84,2,5,101.21,3.0
CHEMBL2403238,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,CABOTEGRAVIR,405.36,0.96,2,6,100.87,3.5
CHEMBL2443262,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,OLICERIDINE,386.56,4.69,1,5,43.38,3.5
CHEMBL2448613,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1.CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1.O=C(O)C(O)C(O)C(=O)O,PIMAVANSERIN TARTRATE,427.56,4.67,1,3,44.81,3.5
CHEMBL3039502,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,DUVELISIB,416.87,4.48,2,6,88.49,3.5
CHEMBL3039507,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,SOTAGLIFLOZIN,424.95,3.17,3,6,79.15,3.5
CHEMBL3039520,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,LASMIDITAN,377.37,3.28,1,4,62.3,3.5
CHEMBL3039526,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1.CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1.O=C(O)CCC(=O)O,LASMIDITAN SUCCINATE,377.37,3.28,1,4,62.3,3.5
CHEMBL3084748,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1.[Cl-],TROSPIUM CHLORIDE,392.52,3.77,1,3,46.53,3.5
CHEMBL3112741,O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,RELEBACTAM ANHYDROUS,348.38,-1.14,3,6,128.28,3.5
CHEMBL3137308,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2,PEFICITINIB,326.4,2.01,4,4,104.03,3.5
CHEMBL3137312,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,DASABUVIR,493.59,4.02,2,6,110.26,3.0
CHEMBL3137318,Cc1ccc(S(=O)(=O)O)cc1.Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,TALAZOPARIB TOSYLATE,380.36,2.63,2,6,88.49,4.0
CHEMBL3137320,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,TALAZOPARIB,380.36,2.63,2,6,88.49,4.0
CHEMBL3137329,Br.NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2,PEFICITINIB HYDROBROMIDE,326.4,2.01,4,4,104.03,3.5
CHEMBL3137330,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c([O-])c3C(=O)N12.[Na+],CABOTEGRAVIR SODIUM,405.36,0.96,2,6,100.87,3.5
CHEMBL3140361,CC[C@@H](CO)NCCN[C@@H](CC)CO.Cl.Cl,ETHAMBUTOL HYDROCHLORIDE,204.31,-0.29,4,4,64.52,3.5
CHEMBL3142541,CCCCOC(=O)c1ccc(N)cc1.CCCCOC(=O)c1ccc(N)cc1.O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,BUTAMBEN PICRATE,193.25,2.23,1,3,52.32,4.5
CHEMBL3181832,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],METHICILLIN SODIUM,380.42,0.95,2,6,105.17,3.5
CHEMBL3181841,Cl.Cn1cc(C(=O)[C@@H]2CCc3[nH]cnc3C2)c2ccccc21,RAMOSETRON HYDROCHLORIDE,279.34,2.89,1,3,50.68,4.5
CHEMBL3181947,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1.Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1.O.O.O.[Na+].[Na+],BROMFENAC SODIUM,334.17,2.89,2,3,80.39,4.5
CHEMBL3182733,CCCN[C@H]1CCc2nc(N)sc2C1.Cl.Cl.O,PRAMIPEXOLE DIHYDROCHLORIDE,211.33,1.58,2,4,50.94,4.5
CHEMBL3183075,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,NIZATIDINE,331.47,1.32,2,8,83.33,4.0
CHEMBL3183409,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,APALUTAMIDE,477.44,3.53,1,5,89.33,3.5
CHEMBL3183451,CS(=O)(=O)O.C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21.O,GARENOXACIN MESYLATE,426.42,4.47,2,5,80.56,3.5
CHEMBL3184143,N=C(N)NCC1COC2(CCCCC2)O1.N=C(N)NCC1COC2(CCCCC2)O1.O=S(=O)(O)O,GUANADREL SULFATE,213.28,0.55,3,3,80.36,4.5
CHEMBL3184799,CNC(C)(C)Cc1ccccc1.CNC(C)(C)Cc1ccccc1.O=S(=O)(O)O,MEPHENTERMINE SULFATE,163.26,2.23,1,1,12.03,4.0
CHEMBL3186993,Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,HYDROXYZINE HYDROCHLORIDE,374.91,3.06,1,4,35.94,3.0
CHEMBL3187723,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,BINIMETINIB,441.23,3.01,3,6,88.41,3.5
CHEMBL3187985,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3.CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3.Cl.Cl.O,APOMORPHINE HYDROCHLORIDE,267.33,2.85,2,3,43.7,3.5
CHEMBL3188267,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,CAPMATINIB,412.43,3.43,1,6,85.07,3.5
CHEMBL3188993,O=C(O)/C=C/C(=O)O.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,QUETIAPINE FUMARATE,383.52,2.86,1,6,48.3,4.0
CHEMBL3237547,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,CEDAZURIDINE,268.22,-1.57,4,5,102.26,3.5
CHEMBL3261331,CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O,RESMETIROM,435.23,2.1,2,8,146.52,3.0
CHEMBL3301605,O.O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,RELEBACTAM,348.38,-1.14,3,6,128.28,3.5
CHEMBL3301607,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,FILGOTINIB,425.51,1.98,1,7,96.67,3.5
CHEMBL3301611,Nc1ccncc1N.O=P(O)(O)O,AMIFAMPRIDINE PHOSPHATE,109.13,0.25,2,3,64.93,3.5
CHEMBL3301670,CN(C)CC(C)(C)OC(=O)C(O)(c1ccccc1)c1ccccc1.Cl,DIFEMERINE HYDROCHLORIDE,327.42,2.81,1,4,49.77,4.5
CHEMBL3304486,CN(C)CC(C)(C)OC(=O)C(O)(c1ccccc1)c1ccccc1,DIFEMERINE,327.42,2.81,1,4,49.77,4.5
CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,OSIMERTINIB,499.62,4.51,2,8,87.55,3.0
CHEMBL3400972,N[C@@H](Cc1cc(O)c(O)cc1[18F])C(=O)O,FLUORODOPA F 18,215.18,0.19,4,4,103.78,3.5
CHEMBL3544971,C[C@H](N)Cc1ccccc1.C[C@H](N)Cc1ccccc1.O=S(=O)(O)O,DEXTROAMPHETAMINE SULFATE,135.21,1.58,1,1,26.02,4.0
CHEMBL3544985,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[n-]c2=O)cc1C(C)(C)C.O.[Na+],DASABUVIR SODIUM MONOHYDRATE,493.59,4.02,2,6,110.26,3.0
CHEMBL3544986,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC.N=C(N)NCCC[C@H](N)C(=O)O,PERINDOPRIL ARGININE,368.47,1.94,2,5,95.94,3.5
CHEMBL3544988,O=C(O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,DAPRODUSTAT,393.44,1.26,2,5,124.09,3.0
CHEMBL3545063,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C.CS(=O)(=O)O,OSIMERTINIB MESYLATE,499.62,4.51,2,8,87.55,3.0
CHEMBL3545110,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,RIBOCICLIB,434.55,2.8,2,8,91.21,3.5
CHEMBL3545181,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12.O.[Br-],TIOTROPIUM BROMIDE,392.52,2.35,1,6,59.06,4.0
CHEMBL3545185,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,SELINEXOR,443.31,3.39,2,7,97.62,3.0
CHEMBL3545253,[18F]c1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,FLORTAUCIPIR F 18,263.28,3.92,1,2,41.57,4.0
CHEMBL3545367,Cc1ncc(OC[C@@]2(c3cccc(F)c3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,LEMBOREXANT,410.42,3.74,1,5,77.0,3.5
CHEMBL3545368,CC(O)C(=O)O.Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,PANOBINOSTAT LACTATE,349.43,3.33,4,3,77.15,3.5
CHEMBL3545376,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,ERDAFITINIB,446.56,4.18,1,8,77.33,3.0
CHEMBL3546271,Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,FLORTAUCIPIR,263.28,3.92,1,2,41.57,4.0
CHEMBL3547132,N[C@@H](Cc1cc(O)c(O)cc1F)C(=O)O,FLUORODOPA,215.18,0.19,4,4,103.78,3.5
CHEMBL3590187,CCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,CLASCOTERONE,402.53,3.77,1,5,80.67,3.5
CHEMBL3622821,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,UPADACITINIB,380.37,2.91,2,4,78.32,4.0
CHEMBL3643413,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,LENIOLISIB,450.47,2.88,1,7,83.48,4.0
CHEMBL3646221,O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O,VADADUSTAT,306.71,1.92,3,4,99.52,4.0
CHEMBL3655081,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,ABROCITINIB,323.42,1.25,2,5,90.98,4.0
CHEMBL3701238,C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,FUTIBATINIB,418.46,1.78,1,8,108.39,3.5
CHEMBL3707183,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.O.O.O=S(=O)(O)O,QUINIDINE SULFATE,324.42,3.17,1,4,45.59,4.0
CHEMBL3707223,CCOC(=O)C[N+]1(C)CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1.[Br-],SOFPIRONIUM BROMIDE,390.5,2.39,1,5,72.83,4.0
CHEMBL3707224,CCOC(=O)C[N+]1(C)CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1,SOFPIRONIUM,390.5,2.39,1,5,72.83,4.0
CHEMBL3707243,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.Cc1ccc(S(=O)(=O)[O-])cc1.O,GLYCOPYRRONIUM TOSYLATE,318.44,2.46,1,3,46.53,4.5
CHEMBL3707246,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N.Cl,OZANIMOD HYDROCHLORIDE,404.47,3.63,2,7,104.2,3.0
CHEMBL3707247,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,OZANIMOD,404.47,3.63,2,7,104.2,3.0
CHEMBL3707248,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1,VALBENAZINE TOSYLATE,418.58,3.56,1,6,74.02,3.5
CHEMBL3707266,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1.O=C(O)CCC(=O)O,RIBOCICLIB SUCCINATE,434.55,2.8,2,8,91.21,3.5
CHEMBL3707306,N#Cc1c(N(CC(=O)[O-])CC(=O)[O-])sc(C(=O)[O-])c1CC(=O)[O-].[Sr+2].[Sr+2],STRONTIUM RANELATE,342.29,-0.08,4,7,176.23,3.0
CHEMBL3707320,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O.Cl,ALECTINIB HYDROCHLORIDE,482.63,4.77,1,5,72.36,3.5
CHEMBL3707348,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,ACALABRUTINIB,465.52,3.31,2,7,118.51,3.0
CHEMBL3716057,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O,GEFAPIXANT,353.4,1.21,3,8,156.44,3.5
CHEMBL3833368,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)O)C(=O)C2.CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,RUCAPARIB CAMSYLATE,323.37,2.98,3,2,56.92,4.5
CHEMBL3889654,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,LAROTRECTINIB,428.44,2.95,2,6,86.0,4.0
CHEMBL3894860,CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,TRILACICLIB,446.56,2.72,2,8,91.21,3.5
CHEMBL3936761,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,ZANUBRUTINIB,471.56,4.22,2,6,102.48,3.0
CHEMBL3940890,Cc1n[nH]c(C)c1CCCOc1cc(C(=O)O)ccc1F,ACORAMIDIS,292.31,2.88,2,3,75.21,4.5
CHEMBL3989403,Cc1cc(CC(=O)[O-])n(C)c1C(=O)c1ccc(Cl)cc1.O.O.[Na+],ZOMEPIRAC SODIUM,291.73,2.85,1,3,59.3,4.5
CHEMBL3989406,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,ENALAPRILAT,348.4,1.13,3,4,106.94,4.0
CHEMBL3989408,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.O.O.[Na+],IBUPROFEN SODIUM,206.28,3.07,1,1,37.3,3.5
CHEMBL3989410,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1.O.O.O.[Na+],INDOMETHACIN SODIUM,357.79,3.93,1,4,68.53,4.0
CHEMBL3989509,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C.CC(O)C(=O)O,PENTAZOCINE LACTATE,285.43,3.88,1,2,23.47,3.5
CHEMBL3989510,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C.Cl,PENTAZOCINE HYDROCHLORIDE,285.43,3.88,1,2,23.47,3.5
CHEMBL3989511,N=C(N)NCc1cccc([131I])c1.N=C(N)NCc1cccc([131I])c1.O=S(=O)(O)O,IOBENGUANE SULFATE I 131,275.09,1.27,3,1,61.9,4.5
CHEMBL3989515,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.O.O.O.O.c1ccc(CNCCNCc2ccccc2)cc1,PENICILLIN G BENZATHINE,334.4,0.86,2,4,86.71,4.5
CHEMBL3989520,NCCc1c[nH]cn1.O=P(O)(O)O.O=P(O)(O)O,HISTAMINE PHOSPHATE,111.15,-0.09,2,2,54.7,4.5
CHEMBL3989521,CC(C)NCC(O)c1ccc(O)c(O)c1.CC(C)NCC(O)c1ccc(O)c(O)c1.O.O.O=S(=O)(O)O,ISOPROTERENOL SULFATE,211.26,1.13,4,4,72.72,4.0
CHEMBL3989523,N=C(N)NCc1cccc([123I])c1.N=C(N)NCc1cccc([123I])c1.O=S(=O)(O)O,IOBENGUANE SULFATE I 123,275.09,1.27,3,1,61.9,4.5
CHEMBL3989556,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC.Cl.O,REMOXIPRIDE HYDROCHLORIDE,371.28,2.68,1,4,50.8,4.0
CHEMBL3989559,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[n-]2)c1OC.O.[Na+],PANTOPRAZOLE SODIUM,383.38,2.88,1,6,92.32,3.5
CHEMBL3989562,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC.Cl.O.O,TERAZOSIN HYDROCHLORIDE,387.44,1.06,1,8,103.04,3.5
CHEMBL3989566,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)/C=C/C(=O)O,METOPROLOL FUMARATE,267.37,1.61,2,4,50.72,4.0
CHEMBL3989567,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],OXACILLIN SODIUM,401.44,1.9,2,6,112.74,3.5
CHEMBL3989571,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O,SPECTINOMYCIN HYDROCHLORIDE,332.35,-2.93,5,9,129.51,3.0
CHEMBL3989676,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O.O,OXYPHENBUTAZONE,324.38,3.49,1,3,60.85,4.0
CHEMBL3989691,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O.NCCO.NCCO,ELTROMBOPAG OLAMINE,442.48,4.56,3,6,114.59,3.0
CHEMBL3989693,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1.CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1.O=C(O)C(O)C(O)C(=O)O,LEVALBUTEROL TARTRATE,239.31,1.31,4,4,72.72,4.0
CHEMBL3989725,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1.NC(CO)(CO)CO.NC(CO)(CO)CO,LODOXAMIDE TROMETHAMINE,311.64,0.26,4,5,156.59,3.0
CHEMBL3989728,Cc1cc(OP(=O)([O-])[O-])c2ccccc2c1OP(=O)([O-])[O-].O.O.O.O.O.O.[Na+].[Na+].[Na+].[Na+],MENADIOL SODIUM DIPHOSPHATE,334.16,2.09,4,4,133.52,3.0
CHEMBL3989754,CC(C(=O)[O-])c1ccc(-c2ccccc2)c(F)c1.O.O.[Na+],FLURBIPROFEN SODIUM,244.26,3.68,1,1,37.3,3.5
CHEMBL3989777,Cl.Cl.NCCNCCNCCN,TRIENTINE HYDROCHLORIDE,146.24,-1.92,4,4,76.1,4.0
CHEMBL3989798,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1.COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1.O.O.O=C(O)/C=C/C(=O)O,FORMOTEROL FUMARATE,344.41,2.22,4,5,90.82,3.0
CHEMBL3989803,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.O.[Na+],DIPYRONE,311.36,0.77,1,6,84.54,4.5
CHEMBL3989826,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.O=C(O)c1ccc(C(=O)O)cc1,OXYCODONE TEREPHTHALATE,315.37,1.05,1,5,59.0,4.5
CHEMBL3989833,CS(=O)(=O)O.O.O.O.O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,ZIPRASIDONE MESYLATE,412.95,3.81,1,5,48.47,3.5
CHEMBL3989844,C[C@H](N)Cc1ccccc1.O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O,DEXTROAMPHETAMINE SACCHARATE,135.21,1.58,1,1,26.02,4.0
CHEMBL3989855,CN[C@@H](C)[C@@H](O)c1ccccc1.CN[C@@H](C)[C@@H](O)c1ccccc1.O=S(=O)(O)O,PSEUDOEPHEDRINE SULFATE,165.24,1.33,2,2,32.26,4.0
CHEMBL3989861,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O.O=C(O)/C=C/C(=O)O,DESVENLAFAXINE FUMARATE,263.38,2.73,2,3,43.7,4.5
CHEMBL3989866,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,BICTEGRAVIR,449.39,1.63,2,6,100.87,3.5
CHEMBL3989867,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c([O-])c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2.[Na+],BICTEGRAVIR SODIUM,449.39,1.63,2,6,100.87,3.5
CHEMBL3989908,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,ENASIDENIB,473.38,4.29,3,8,108.74,3.0
